date,compound2
2014-07-01,0.0940196620583717
2014-07-02,0.0805429618768328
2014-07-03,0.0660127041742286
2014-07-04,0.0695899833055091
2014-07-05,0.0853786150712831
2014-07-06,0.0768639763779527
2014-07-07,0.1032005076142132
2014-07-08,0.1107146919431279
2014-07-09,0.1089158333333333
2014-07-10,0.0994068037974683
2014-07-11,0.0970536873156342
2014-07-12,0.1109599033816425
2014-07-13,0.0982060457516339
2014-07-14,0.12036688
2014-07-15,0.1293178187403993
2014-07-16,0.1362437956204379
2014-07-17,0.1090851332398317
2014-07-18,0.1122688665710186
2014-07-19,0.0696666083916083
2014-07-20,0.1095466666666666
2014-07-21,0.1062757909215956
2014-07-22,0.1099418679549114
2014-07-23,0.1273386612021858
2014-07-24,0.1053258015267175
2014-07-25,0.1219019366197183
2014-07-26,0.11243696
2014-07-27,0.1027730129390018
2014-07-28,0.1017302479338843
2014-07-29,0.1223657794676806
2014-07-30,0.1302827181208053
2014-07-31,0.1313739526411657
2014-08-01,0.1179427631578947
2014-08-02,0.1413370023419203
2014-08-03,0.140451572327044
2014-08-04,0.1217880566801619
2014-08-05,0.1113144599303136
2014-08-06,0.1111978300180831
2014-08-07,0.0757649425287356
2014-08-08,0.0869248840803709
2014-08-09,0.0912052123552123
2014-08-10,0.0673624060150376
2014-08-11,0.07568
2014-08-12,0.1016475319926873
2014-08-13,0.0987667185069984
2014-08-14,0.1469814447592068
2014-08-15,0.1499181603773584
2014-08-16,0.1491588295165394
2014-08-17,0.1470071114369501
2014-08-18,0.1305757057546145
2014-08-19,0.0989904452690167
2014-08-20,0.1193429618768328
2014-08-21,0.1045463073852295
2014-08-22,0.128934110787172
2014-08-23,0.1273948529411764
2014-08-24,0.1729456168831169
2014-08-25,0.1725834724540901
2014-08-26,0.1521619450317125
2014-08-27,0.1669695171026157
2014-08-28,0.1415520900321543
2014-08-29,0.2012374179431072
2014-08-30,0.1988648897058823
2014-08-31,0.2053372881355932
2014-09-01,0.1598822727272727
2014-09-02,0.1362776504297994
2014-09-03,0.1541965204236006
2014-09-04,0.1387363782051282
2014-09-05,0.187878916827853
2014-09-06,0.1573679927667269
2014-09-07,0.160131282051282
2014-09-08,0.195556463878327
2014-09-09,0.1965262472885032
2014-09-10,0.1395364224137931
2014-09-11,0.1641231292517007
2014-09-12,0.1442240259740259
2014-09-13,0.1905185968819599
2014-09-14,0.1137142506142506
2014-09-15,0.1208996420047732
2014-09-16,0.1213762711864406
2014-09-17,0.1288667549668874
2014-09-18,0.1360442222222222
2014-09-19,0.1225652953586498
2014-09-20,0.1304720173535792
2014-09-21,0.1329237529691211
2014-09-22,0.1031125101214575
2014-09-23,0.1391796645702306
2014-09-24,0.1497
2014-09-25,0.1383826086956522
2014-09-26,0.1704882113821138
2014-09-27,0.1893659013605442
2014-09-28,0.2186359913793103
2014-09-29,0.2010589590443686
2014-09-30,0.1579318888888889
2014-10-01,0.1617069192751235
2014-10-02,0.176427150084317
2014-10-03,0.1644495247148289
2014-10-04,0.132776220806794
2014-10-05,0.150340465116279
2014-10-06,0.1640470457902511
2014-10-07,0.1914011647254575
2014-10-08,0.1696263333333333
2014-10-09,0.1882430191972077
2014-10-10,0.1616401845637584
2014-10-11,0.225332427184466
2014-10-12,0.1937995041322314
2014-10-13,0.1115393236714975
2014-10-14,0.1851077548467792
2014-10-15,0.203140948275862
2014-10-16,0.208125
2014-10-17,0.2050973230490018
2014-10-18,0.1796887223974763
2014-10-19,0.1998745098039215
2014-10-20,0.1892882246376811
2014-10-21,0.1998483805668016
2014-10-22,0.2164989711934156
2014-10-23,0.2149909980430528
2014-10-24,0.2281400925925926
2014-10-25,0.2326910179640718
2014-10-26,0.2158369047619047
2014-10-27,0.1933045258620689
2014-10-28,0.2270760348583878
2014-10-29,0.2310245073375262
2014-10-30,0.2205834244080145
2014-10-31,0.2146910891089108
2014-11-01,0.2196115384615384
2014-11-02,0.1885474708171206
2014-11-03,0.1977986311239193
2014-11-04,0.1946955859969558
2014-11-05,0.1832547286821705
2014-11-06,0.1971493381468111
2014-11-07,0.1840355769230769
2014-11-08,0.2122525
2014-11-09,0.1451857142857142
2014-11-10,0.1958278656126482
2014-11-11,0.2129540695016003
2014-11-12,0.2071663535911602
2014-11-13,0.1826294585987261
2014-11-14,0.1902701589595375
2014-11-15,0.1986362406015037
2014-11-16,0.1721592715231788
2014-11-17,0.1504604105571847
2014-11-18,0.1954005464480874
2014-11-19,0.1852430131004366
2014-11-20,0.2029146153846154
2014-11-21,0.1870070588235294
2014-11-22,0.1869393759286775
2014-11-23,0.2022432606263982
2014-11-24,0.1832486356340288
2014-11-25,0.1814665517241379
2014-11-26,0.1808609374999999
2014-11-27,0.1940414739884393
2014-11-28,0.1658824367088607
2014-11-29,0.1796814024390244
2014-11-30,0.203202486678508
2014-12-01,0.2016172859450727
2014-12-02,0.1726493754879
2014-12-03,0.1835593314763231
2014-12-04,0.1564072122052704
2014-12-05,0.1402575260804769
2014-12-06,0.1546889632107023
2014-12-07,0.1673298898071625
2014-12-08,0.2051963525835866
2014-12-09,0.1881463863337713
2014-12-10,0.2007614241001565
2014-12-11,0.1876865757575757
2014-12-12,0.1652002542372881
2014-12-13,0.202157900172117
2014-12-14,0.2226467490494296
2014-12-15,0.2275048059149722
2014-12-16,0.1793141901931649
2014-12-17,0.1696499832214765
2014-12-18,0.1677509118541033
2014-12-19,0.1815389158576051
2014-12-20,0.1829203204047217
2014-12-21,0.1615115501519756
2014-12-22,0.1752370597738287
2014-12-23,0.1622006987577639
2014-12-24,0.1770940931780366
2014-12-25,0.1890736842105263
2014-12-26,0.1876473573573573
2014-12-27,0.1697867469879518
2014-12-28,0.1954995353159851
2014-12-29,0.2038013157894737
2014-12-30,0.1564102359346642
2014-12-31,0.1466903177004538
2015-01-01,0.118059587955626
2015-01-02,0.1884192439862543
2015-01-03,0.170774912891986
2015-01-04,0.1542289009497965
2015-01-05,0.1994564912280702
2015-01-06,0.2464826546003016
2015-01-07,0.2400686721991701
2015-01-08,0.2217200945626477
2015-01-09,0.1990240825688073
2015-01-10,0.1104354954954955
2015-01-11,0.1754985685071574
2015-01-12,0.1262731263383297
2015-01-13,0.1311025547445255
2015-01-14,0.1127261168384879
2015-01-15,0.1269198412698413
2015-01-16,0.1234764485981308
2015-01-17,0.1651896629213483
2015-01-18,0.1160887245841035
2015-01-19,0.0977723214285714
2015-01-20,0.1122223659889094
2015-01-21,0.1040917647058823
2015-01-22,0.1037612359550561
2015-01-23,0.1020157992565055
2015-01-24,0.1108773074661963
2015-01-25,0.1027361016949152
2015-01-26,0.1212157439446366
2015-01-27,0.1366215648854962
2015-01-28,0.1071260038240917
2015-01-29,0.1188597147950089
2015-01-30,0.1047477227722772
2015-01-31,0.1208589285714285
2015-02-01,0.161351656920078
2015-02-02,0.1129070921985815
2015-02-03,0.1498166666666666
2015-02-04,0.1275454044117647
2015-02-05,0.1140037698412698
2015-02-06,0.1286128361858191
2015-02-07,0.0780518518518518
2015-02-08,0.1051316883116883
2015-02-09,0.1046758695652173
2015-02-10,0.1475538461538461
2015-02-11,0.1222564864864864
2015-02-12,0.1082610752688172
2015-02-13,0.1183762731481481
2015-02-14,0.1398000909090909
2015-02-15,0.1482739436619718
2015-02-16,0.1768575815738963
2015-02-17,0.120511387163561
2015-02-18,0.1225788259958071
2015-02-19,0.1182004329004329
2015-02-20,0.0857348060344827
2015-02-21,0.1322177339901477
2015-02-22,0.0987579418344519
2015-02-23,0.0711367469879518
2015-02-24,0.1255169291338582
2015-02-25,0.113928285077951
2015-02-26,0.1208375647668393
2015-02-27,0.1177315521628498
2015-02-28,0.093451223628692
2015-03-01,0.0893731308411215
2015-03-02,0.1177632575757575
2015-03-03,0.1311703815261044
2015-03-04,0.1733675057208238
2015-03-05,0.1529514888337469
2015-03-06,0.1720074340527578
2015-03-07,0.1529301927194861
2015-03-08,0.2417607223476298
2015-03-09,0.1902487912087912
2015-03-10,0.1288828888888889
2015-03-11,0.1594402739726027
2015-03-12,0.1395777096114519
2015-03-13,0.1691379310344827
2015-03-14,0.1547398533007335
2015-03-15,0.1568449172576832
2015-03-16,0.1231357142857142
2015-03-17,0.1000238425925926
2015-03-18,0.1336952736318408
2015-03-19,0.1111573770491803
2015-03-20,0.1404502673796791
2015-03-21,0.1498149100257069
2015-03-22,0.2079183381088825
2015-03-23,0.130751282051282
2015-03-24,0.1575591836734693
2015-03-25,0.176380376344086
2015-03-26,0.2070077568134171
2015-03-27,0.2256404921700223
2015-03-28,0.2383705756929637
2015-03-29,0.2357754545454545
2015-03-30,0.2343607142857142
2015-03-31,0.2345374418604651
2015-04-01,0.2608656108597285
2015-04-02,0.264660487804878
2015-04-03,0.2367883886255924
2015-04-04,0.2552017738359202
2015-04-05,0.2284446280991735
2015-04-06,0.2248574242424242
2015-04-07,0.2209635265700483
2015-04-08,0.1714341389728096
2015-04-09,0.114354295532646
2015-04-10,0.1235222067039106
2015-04-11,0.0994311422413793
2015-04-12,0.1249901617250673
2015-04-13,0.1064109048723898
2015-04-14,0.1399723744292237
2015-04-15,0.1611956356736243
2015-04-16,0.2395501154734411
2015-04-17,0.1970109131403118
2015-04-18,0.2247451536643026
2015-04-19,0.2679452830188679
2015-04-20,0.2606484388185654
2015-04-21,0.222512751004016
2015-04-22,0.2408055434782608
2015-04-23,0.2229022975929978
2015-04-24,0.1817277876106194
2015-04-25,0.2298426229508197
2015-04-26,0.2101538461538461
2015-04-27,0.122746394984326
2015-04-28,0.2044633264462809
2015-04-29,0.2283229110512129
2015-04-30,0.1883833613445378
2015-05-01,0.1861291115311909
2015-05-02,0.1927989228007181
2015-05-03,0.2083979020979021
2015-05-04,0.2479726161369193
2015-05-05,0.2013577108433735
2015-05-06,0.2255397530864197
2015-05-07,0.1983028571428571
2015-05-08,0.1703104368932038
2015-05-09,0.2035686848635235
2015-05-10,0.234771602126044
2015-05-11,0.2175125835189309
2015-05-12,0.2177561797752809
2015-05-13,0.1420067532467532
2015-05-14,0.0700049242424242
2015-05-15,0.0975061776061776
2015-05-16,0.1741299727520436
2015-05-17,0.1331824074074074
2015-05-18,0.1305923832923833
2015-05-19,0.1552339181286549
2015-05-20,0.0925902621722846
2015-05-21,0.1032211081794195
2015-05-22,0.2108801837270341
2015-05-23,0.200831096196868
2015-05-24,0.2332392776523702
2015-05-25,0.2351817371937639
2015-05-26,0.1509824945295405
2015-05-27,0.1417935779816513
2015-05-28,0.1609215780998389
